url,title,full_title,publication_date,pdf_url,institution,og_title,og_description,wri_published,wri_authors,scrape_timestamp,status
https://www.wri.org/research/federal-policy-building-blocks-support-just-prosperous-new-climate-economy-united-states,Federal Policy Building Blocks to Support a Just and Prosperous New Climate Economy in the United States,Federal Policy Building Blocks to Support a Just and Prosperous New Climate Economy in the United States,2022-12-09,https://files.wri.org/d8/s3fs-public/2022-09/federal-policy-building-blocks-support-just-prosperous-new-climate-economy-united-states_0.pdf?VersionId=6S8uqr9_OIpnLpz8rqEZW8i4HKll7AsE,,Federal Policy Building Blocks to Support a Just and Prosperous New Climate Economy in the United States,Effective and immediate federal policies are needed to meet U.S. climate goals. The Biden administration has committed to reducing U.S. economy-wide greenhouse gas (GHG) emissions by 50–52% below 2005 levels by 2030 and equitably achieving economy-wide net-zero GHG emissions by 2050. Near-term policies are needed to reduce emissions this decade and set up the economy to eliminate or remove remaining emissions by midcentury.,September 12 2022,,2026-06-19T15:38:55.791430+00:00,ok
https://www.wri.org/research/what-works-infocentros-telecenter-model,What Works: The Infocentros Telecenter Model,What Works: The Infocentros Telecenter Model,2001-01-07,https://files.wri.org/d8/s3fs-public/pdf/dd_infocentros.pdf,,What Works: The Infocentros Telecenter Model,El Salvador's Infocentros has a business model that is unique among telecenter networks.,July 1 2001,,2026-06-19T15:38:55.844395+00:00,ok
https://www.wri.org/research/baseline-water-stress-china,Baseline Water Stress: China,Baseline Water Stress: China,2016-17-06,https://files.wri.org/d8/s3fs-public/BWS-China.jpg,,Baseline Water Stress: China,"Synopsis This technical note describes the data and methodology used to calculate BWS-China. Key Findings This is the first time that more detailed, countryspecific water withdrawal data have been integrated into Aqueduct’s global baseline water stress indicator, providing a useful model for other countries and stakeholders wishing to develop baseline water stress indicators in their own countries.",June 17 2016,,2026-06-19T15:38:55.868249+00:00,ok
https://www.wri.org/research/sustainable-urban-mobility-ndcs-essential-role-public-transport,Sustainable Urban Mobility in the NDCs: The Essential Role of Public Transport,Sustainable Urban Mobility in the NDCs: The Essential Role of Public Transport,2022-28-09,https://files.wri.org/d8/s3fs-public/2022-09/sustainable-urban-mobility-ndcs-essential-role-public-transport_0.pdf?VersionId=aDJstKWe_3s9k298sFxskKlqEeuskM4P,,Sustainable Urban Mobility in the NDCs: The Essential Role of Public Transport,"More robust measures on transport decarbonization are needed by 2030 to limit global warming to 1.5 degrees Celsius, including reducing vehicle kilometers travelled and electrifying vehicles.",September 28 2022,,2026-06-19T15:38:55.947525+00:00,ok
https://www.wri.org/research/palm-risk-assessment-methodology-prioritizing-areas-landscapes-and-mills,"PALM Risk Assessment Methodology: Prioritizing Areas, Landscapes, and Mills","PALM Risk Assessment Methodology: Prioritizing Areas, Landscapes, and Mills",2016-24-06,https://files.wri.org/d8/s3fs-public/Palm_Risk_Assessment_Methodology_Prioritizing_Areas_Landscapes_And_Mills.pdf,,"PALM Risk Assessment Methodology: Prioritizing Areas, Landscapes, and Mills","SynopsisThe PALM Risk Tool (Prioritizing Areas, Landscapes and Mills) is a simple to use and automated way to assess the risk of deforestation associated with a palm oil mill and its supply base. This global tool prioritizes mills within a company’s supply chain to guide improvements toward zero-deforestation commitments.",June 24 2016,,2026-06-19T15:38:56.658403+00:00,ok
https://www.wri.org/research/hot-climate-cool-commerce,"Hot Climate, Cool Commerce","Hot Climate, Cool Commerce",2006-02-05,https://files.wri.org/d8/s3fs-public/pdf/hotclimatecoolcommerce.pdf,,"Hot Climate, Cool Commerce","SynopsisA guide on managing greenhouse gas (GHG) emissions that details the various steps necessary to manage, track, and reduce GHG emissions.",May 2 2006,,2026-06-19T15:38:56.967038+00:00,ok
https://www.wri.org/research/assessing-accountability-cameroons-local-forest-management,Assessing Accountability in Cameroon’s Local Forest Management,Assessing Accountability in Cameroon’s Local Forest Management,2004-02-06,https://files.wri.org/d8/s3fs-public/pdf/representation_forestry.pdf,,Assessing Accountability in Cameroon’s Local Forest Management,"Executive SummaryThis paper focuses on democratic – not instrumental – decentralization in Cameroon’s forest management. On the whole, it presents an evaluation of accountability in this process. That is how do representatives elected at the village level account – or not account – to those they represent? The first section defines accountability. The second section describes the local infrastructure set up for representation at the village level. The third section assesses accountability in this context, using the Ribot’s Framework of Accountability Assessment (RFAA).",June 2 2004,,2026-06-19T15:38:57.243464+00:00,ok
https://www.wri.org/research/reforming-agricultural-subsidies,Reforming Agricultural Subsidies,Reforming Agricultural Subsidies,2006-02-09,https://files.wri.org/d8/s3fs-public/pdf/reforming_ag_subsidies.pdf,,Reforming Agricultural Subsidies,SynopsisThis paper analyzes the environmental and poverty effects of agricultural subsidies. It proposes policy reforms to help developing countries capitalize on subsidy reductions and turn their agriculture sectors into vehicles for sustainable development.,September 2 2006,,2026-06-19T15:38:57.313713+00:00,ok
https://www.wri.org/research/indonesian-climate-policy-and-data-cait-indonesia-climate-data-explorer-pindai,Indonesian Climate Policy and Data in CAIT Indonesia Climate Data Explorer (PINDAI),Indonesian Climate Policy and Data in CAIT Indonesia Climate Data Explorer (PINDAI),2016-28-06,https://files.wri.org/d8/s3fs-public/Indonesian_Climate_Policy_And_Data_In_Cait_Indonesia_Climate_Data_Explorer_Pindai.pdf,,Indonesian Climate Policy and Data in CAIT Indonesia Climate Data Explorer (PINDAI),"SynopsisIndonesia Climate Data Explorer, or Platform Interaktif untuk Data Iklim (PINDAI) is an open, bilingual (Bahasa Indonesia and English) online platform featuring Indonesian national- and provincial-level climate policy information and data, including historical and projected emissions, climate actions, and development plans. It helps provincial government offi¬cials (and others) measure and report high-quality emis¬sions and to create a framework for data-driven decision making within Indonesia.",June 28 2016,,2026-06-19T15:38:57.716396+00:00,ok
https://www.wri.org/research/financing-sustainable-watershed-management-ethiopia-exploring-innovative-financing,Financing Sustainable Watershed Management in Ethiopia: Exploring Innovative Financing Strategies for Nature-Based Solutions,Financing Sustainable Watershed Management in Ethiopia: Exploring Innovative Financing Strategies for Nature-Based Solutions,2022-04-10,https://files.wri.org/d8/s3fs-public/2022-10/financing-sustainable-watershed-management-ethiopia-nature-based-solutions.pdf?VersionId=1M15u0tyc80NDScztkECihlkfk6.DRwe,,Financing Sustainable Watershed Management in Ethiopia: Exploring Innovative Financing Strategies for Nature-Based Solutions,"This paper discusses new nature-based solutions that can incentivize long-term, sustainable natural resources management and secure conditions for continued investment in ecological protection: water funds, payments for ecosystem services, and debt-for-nature swaps.",October 4 2022,,2026-06-19T15:38:57.809358+00:00,ok
https://www.wri.org/research/making-womens-voices-count-community-decision-making-land-investments,Making Women’s Voices Count In Community Decision-Making On Land Investments,Making Women’s Voices Count In Community Decision-Making On Land Investments,2016-28-07,https://files.wri.org/d8/s3fs-public/Making_Womens_Voices_Count_In_Community_Decision-Making_On_Land_Investments.pdf,,Making Women’s Voices Count In Community Decision-Making On Land Investments,"SynopsisResearch by WRI and other organizations has shown that while national laws governing commercial land-based investments often mandate community participation in decision-making processes, in practice community participation remains weak, particularly for women. Women’s specific vulnerabilities, contributions to agriculture, and role as primary food providers in rural households necessitate their engagement in land acquisition and investment processes.",July 28 2016,,2026-06-19T15:38:58.152663+00:00,ok
https://www.wri.org/research/empowering-people,Empowering People,Empowering People,2007-01-04,https://files.wri.org/d8/s3fs-public/pdf/empoweringpeople.pdf,,Empowering People,"SynopsisBased on experiences in India, Indonesia, Philippines, and Thailand, this report makes the case for greater attention to how electricity sector decisions are made -- and the need for greater public involvement and scrutiny.",April 1 2007,,2026-06-19T15:38:58.906045+00:00,ok
https://www.wri.org/research/state-climate-action-2022,State of Climate Action 2022,State of Climate Action 2022,2022-26-10,https://files.wri.org/d8/s3fs-public/2022-10/state-of-climate-action-2022.pdf?VersionId=sfihZTSIzbzenOLt565PlXldO2L5jTLg,,State of Climate Action 2022,"The State of Climate Action 2022 measures the global gap in climate action, highlighting where progress must accelerate to keep the 1.5°C temperature limit within reach.",October 26 2022,,2026-06-19T15:38:59.691650+00:00,ok
https://www.wri.org/research/tomorrows-markets,Tomorrow's Markets,Tomorrow's Markets,2002-01-04,https://files.wri.org/d8/s3fs-public/tomorrows_markets.pdf,,Tomorrow's Markets,"SynopsisIdentifies and outlines nineteen powerful trends that are reshaping global markets and changing the role and strategies of corporations. Presents leading indicators of world economic, environmental and social conditions to international business audiences. Executive SummaryA collaboration of World Resources Institute, United Nations Environment Programme, and the World Business Council for Sustainable Development. While the future is always uncertain, probable market scenarios are bounded by global trends.",April 1 2002,,2026-06-19T15:38:59.956261+00:00,ok
